Horizontal_Distance_To_Roadways,Soil_Type22,Soil_Type23,Soil_Type29,Horizontal_Distance_To_Fire_Points,Slope,Wilderness_Area4,Soil_Type39,Soil_Type38,Soil_Type2,Soil_Type40,Soil_Type4
2951,0,0,0,1050,25,0,0,0,0,0,0
402,0,1,0,741,10,0,0,0,0,0,0
5129,0,0,0,2121,3,0,0,0,0,0,0
1740,0,0,0,2926,16,0,0,0,0,0,0
4868,1,0,0,2619,10,0,0,0,0,0,0
1638,0,0,1,3196,18,0,0,0,0,0,0
2423,0,0,0,600,11,0,0,0,0,0,0
5444,0,0,1,1380,19,0,0,0,0,0,0
5923,0,0,1,5907,12,0,0,0,0,0,0
1913,0,1,0,1741,11,0,0,0,0,0,0
4290,0,0,0,3500,11,0,0,0,0,0,0
618,0,0,0,474,10,0,0,0,0,0,0
642,0,0,0,819,25,1,0,0,0,0,0
1091,0,0,0,1888,17,0,0,0,0,0,0
3226,0,0,0,849,9,0,0,0,0,0,0
3062,0,0,0,3090,13,0,0,0,0,0,0
4896,0,0,1,2280,13,0,0,0,0,0,0
3231,1,0,0,400,10,0,0,0,0,0,0
902,0,0,0,1073,26,0,0,0,0,0,0
234,0,0,0,648,18,1,0,0,0,0,0
170,0,0,0,360,14,1,0,0,0,0,0
2912,1,0,0,212,7,0,0,0,0,0,0
6101,1,0,0,837,2,0,0,0,0,0,0
1896,0,0,0,2574,5,0,0,0,0,0,0
1047,0,1,0,3105,9,0,0,0,0,0,0
6065,1,0,0,1677,5,0,0,0,0,0,0
902,0,0,0,671,3,0,0,0,0,0,0
1722,0,0,1,1507,10,0,0,0,0,0,0
450,0,0,0,1302,16,0,0,0,0,0,0
4476,0,0,1,2250,21,0,0,0,0,0,0
524,0,0,1,1515,19,0,0,0,0,0,0
95,0,0,0,589,14,0,0,0,0,0,1
607,0,0,0,722,18,1,0,0,0,0,0
3263,0,0,0,702,9,0,0,0,0,0,0
940,0,0,0,2270,11,0,0,0,0,0,0
5778,0,0,0,3978,13,0,0,0,0,0,0
2674,0,0,0,1159,6,0,0,0,0,0,0
4290,0,1,0,1015,11,0,0,0,0,0,0
2850,0,0,0,1362,32,0,0,0,0,0,0
3785,1,0,0,1170,13,0,0,0,0,0,0
4292,0,0,0,1995,16,0,1,0,0,0,0
2520,0,0,0,1712,8,0,0,0,0,0,0
2678,0,0,0,350,12,0,0,0,0,0,0
3876,0,0,1,2550,18,0,0,0,0,0,0
2428,0,0,0,2634,12,0,0,0,0,0,0
1766,0,0,0,2920,16,0,0,0,0,0,0
865,0,0,0,900,7,0,0,0,0,0,0
3368,0,0,0,1589,29,0,1,0,0,0,0
1604,0,0,0,751,20,1,0,0,1,0,0
2761,0,0,1,2773,10,0,0,0,0,0,0
1253,0,0,0,2093,24,0,0,0,0,0,0
5200,0,0,1,4117,17,0,0,0,0,0,0
4679,0,0,1,4891,26,0,0,0,0,0,0
3076,0,1,0,1572,19,0,0,0,0,0,0
1742,0,0,0,2731,12,0,0,0,0,0,0
1554,0,0,0,1926,11,0,0,0,0,0,0
1347,0,0,0,2704,12,0,0,0,0,0,0
1583,0,1,0,3087,9,0,0,0,0,0,0
6194,0,0,1,1409,10,0,0,0,0,0,0
301,0,0,0,1224,20,0,0,0,0,0,0
3581,0,0,0,2732,9,0,0,0,0,0,0
1080,0,0,0,953,26,0,0,0,0,0,0
4731,0,0,0,2760,12,0,0,0,0,0,0
3556,0,0,1,1794,14,0,0,0,0,0,0
2856,0,0,0,2407,10,0,0,0,0,0,0
2136,0,0,0,1842,11,0,0,0,0,0,0
4404,0,0,0,2876,17,0,0,0,0,0,0
3078,1,0,0,3994,10,0,0,0,0,0,0
2914,0,0,0,2181,5,0,0,0,0,0,0
6201,0,0,0,4236,34,0,0,0,0,0,0
5656,0,0,1,1142,7,0,0,0,0,0,0
2497,0,0,0,577,13,0,0,0,0,0,0
2400,0,1,0,2241,11,0,0,0,0,0,0
601,0,0,0,1689,5,0,0,0,0,0,0
3756,0,0,0,1383,7,0,0,0,0,0,0
582,0,0,0,541,18,0,0,0,0,0,0
1290,0,0,0,953,12,1,0,0,0,0,0
577,0,0,0,1707,12,1,0,0,0,0,0
3791,0,0,1,5127,10,0,0,0,0,0,0
1423,0,1,0,2362,9,0,0,0,0,0,0
2006,0,0,0,2216,16,0,0,0,0,0,0
4288,0,1,0,2115,25,0,0,0,0,0,0
6241,1,0,0,573,7,0,0,0,0,0,0
2191,0,0,0,2581,14,0,0,0,0,0,0
1140,0,0,0,1789,25,0,0,0,0,0,0
1894,0,0,0,1449,14,0,0,0,0,0,0
1718,0,0,0,1736,9,0,0,0,0,0,0
4050,0,0,0,1072,17,0,0,0,0,0,0
532,1,0,0,2148,14,0,0,0,0,0,0
4364,1,0,0,1019,15,0,0,0,0,0,0
256,0,0,0,1140,11,0,0,0,0,0,0
2630,0,0,0,3239,10,0,0,0,0,0,0
361,0,1,0,2289,12,0,0,0,0,0,0
2574,0,0,0,3256,11,0,0,0,0,0,0
799,0,0,0,1550,3,0,0,0,0,0,0
2463,0,0,0,1798,18,0,0,0,0,0,0
2089,0,0,1,3751,15,0,0,0,0,0,0
5857,0,0,1,1369,16,0,0,0,0,0,0
812,0,0,0,2070,2,0,0,0,0,0,0
1419,0,0,0,2269,20,0,0,0,0,0,0
5836,0,0,0,4795,25,0,0,0,0,0,0
3654,0,0,1,182,14,0,0,0,0,0,0
2213,0,1,0,3882,16,0,0,0,0,0,0
2316,0,0,0,1302,5,0,0,0,0,1,0
1209,0,0,0,711,29,0,0,0,0,0,0
2569,0,0,0,564,10,0,0,0,0,0,0
1967,0,0,0,930,2,0,0,0,0,0,0
295,0,1,0,2650,18,0,0,0,0,0,0
2280,1,0,0,3083,8,0,0,0,0,0,0
3758,0,0,0,1022,24,0,0,0,0,0,0
1084,0,0,0,2018,24,0,0,0,0,0,0
3339,0,0,0,3169,18,0,0,0,0,0,0
4230,0,0,1,2676,13,0,0,0,0,0,0
1148,0,0,1,2397,13,0,0,0,0,0,0
469,0,0,0,618,12,0,0,0,0,0,0
3212,0,1,0,778,15,0,0,0,0,0,0
1248,0,1,0,1879,15,0,0,0,0,0,0
3639,0,0,1,6077,13,0,0,0,0,0,0
1269,0,0,0,769,11,0,0,0,0,0,0
566,0,1,0,1507,4,0,0,0,0,0,0
4246,0,0,1,5629,13,0,0,0,0,0,0
1388,0,0,0,2467,16,0,0,0,0,0,0
671,0,0,0,150,11,0,0,1,0,0,0
295,0,1,0,5501,9,0,0,0,0,0,0
847,0,0,0,1747,21,0,0,0,0,0,1
3097,0,0,0,2233,17,0,0,0,0,0,0
4723,0,0,1,4875,27,0,0,0,0,0,0
806,0,1,0,1442,10,0,0,0,0,0,0
1231,0,0,0,702,21,0,0,0,0,0,0
5271,0,0,1,693,24,0,0,0,0,0,0
361,1,0,0,1443,26,0,0,0,0,0,0
1200,0,0,0,633,8,0,0,0,0,0,0
457,0,0,0,706,34,1,0,0,0,0,0
1383,0,0,0,607,16,0,0,0,0,0,0
2922,0,0,0,1410,13,0,0,0,0,0,0
2722,0,0,0,2167,12,0,0,0,0,0,0
1652,0,0,0,2588,10,0,0,0,0,0,0
1604,0,0,0,2640,10,0,0,0,0,0,0
1445,0,1,0,1354,5,0,0,0,0,0,0
1936,0,0,0,365,11,0,0,0,0,0,0
3782,0,0,0,3065,25,0,1,0,0,0,0
2110,0,0,0,3486,14,0,0,0,0,0,0
361,0,0,0,1565,13,0,0,0,0,0,0
1889,0,0,0,1924,5,0,0,0,0,0,0
5616,0,0,1,2667,4,0,0,0,0,0,0
3597,0,0,1,1224,27,0,0,0,0,0,0
1154,0,0,0,1718,32,0,0,0,0,0,1
1213,0,0,0,2251,9,0,0,0,0,1,0
2524,0,0,0,1546,15,0,0,0,0,0,0
4328,0,0,1,335,15,0,0,0,0,0,0
1288,0,0,0,1216,12,0,0,0,0,0,0
192,0,0,0,1842,10,1,0,0,0,0,0
242,0,1,0,1611,15,0,0,0,0,0,0
1396,1,0,0,1965,2,0,0,0,0,0,0
1544,0,1,0,2704,20,0,0,0,0,0,0
1142,0,0,0,1020,22,0,0,0,0,0,0
3834,0,0,1,1842,5,0,0,0,0,0,0
2960,0,0,0,1387,26,0,0,0,0,0,0
3205,0,0,0,5484,9,0,0,0,0,0,0
3388,0,0,0,2137,20,0,0,0,0,0,0
684,0,0,0,365,4,0,0,0,0,0,0
1310,0,0,0,589,9,0,0,0,0,0,0
2893,0,0,0,2034,19,0,0,0,0,0,0
2101,0,0,0,4221,4,0,0,0,0,0,0
1587,0,0,0,1844,9,0,0,0,0,0,0
5525,0,0,1,1113,12,0,0,0,0,0,0
926,0,0,0,1921,13,0,0,0,0,0,0
1302,0,0,0,4254,16,0,0,0,0,0,0
2270,0,0,1,2448,20,0,0,0,0,0,0
1027,1,0,0,2387,19,0,0,0,0,0,0
2941,0,0,1,4253,11,0,0,0,0,0,0
470,0,0,0,1290,4,0,0,0,0,0,0
1804,0,0,0,768,9,0,0,0,0,0,0
6176,0,0,0,3186,15,0,0,0,0,0,0
3567,0,1,0,408,6,0,0,0,0,0,0
2780,0,0,0,2188,10,0,1,0,0,0,0
3641,0,0,0,5492,11,0,0,0,0,0,0
6284,0,0,1,4110,30,0,0,0,0,0,0
2185,0,0,1,2970,3,0,0,0,0,0,0
2858,0,0,0,1430,35,0,0,0,0,0,0
1121,0,0,1,1448,12,0,0,0,0,0,0
2125,0,0,1,3546,19,0,0,0,0,0,0
537,0,0,0,1396,9,0,0,0,0,0,0
684,0,0,0,1831,13,0,0,0,0,0,0
3077,0,0,1,6341,9,0,0,0,0,0,0
5233,0,0,0,2279,2,0,0,0,0,0,0
1114,0,0,1,2287,10,0,0,0,0,0,0
5251,0,0,1,2326,6,0,0,0,0,0,0
1445,0,0,0,800,6,0,0,0,0,0,0
525,0,0,0,658,3,1,0,0,0,0,0
3420,0,0,0,1919,17,0,1,0,0,0,0
3273,0,0,1,2037,4,0,0,0,0,0,0
721,0,0,0,1318,32,0,0,0,0,0,0
1991,0,0,0,2888,15,0,0,1,0,0,0
1931,0,0,0,1765,35,0,0,0,0,0,0
497,0,0,0,1570,2,0,0,0,0,0,0
1606,0,0,0,3108,14,0,0,0,0,0,0
4643,0,0,1,636,8,0,0,0,0,0,0
218,0,0,0,2101,32,0,0,0,0,0,0
3922,0,0,0,3242,42,0,0,0,0,0,0
2356,0,0,0,2958,17,0,0,0,0,0,0
1332,0,0,0,1350,10,0,0,0,0,0,0
2655,0,0,0,3136,19,0,1,0,0,0,0
3945,0,1,0,4326,7,0,0,0,0,0,0
3122,0,0,0,2068,8,0,0,0,0,0,0
1664,0,1,0,313,2,0,0,0,0,0,0
1110,0,0,0,1064,14,0,0,0,0,0,1
6483,0,0,1,3561,8,0,0,0,0,0,0
424,0,0,0,1176,21,1,0,0,0,0,0
2368,0,0,0,2107,7,0,0,0,0,0,0
1812,0,0,0,2769,6,0,0,0,0,0,0
1195,0,0,0,870,11,0,0,0,0,0,0
3714,0,0,1,2687,15,0,0,0,0,0,0
2311,0,0,0,1852,13,0,0,0,0,0,0
270,0,1,0,1945,12,0,0,0,0,0,0
1480,0,0,1,2714,18,0,0,0,0,0,0
2236,0,1,0,983,13,0,0,0,0,0,0
750,0,0,0,1249,11,0,0,0,0,0,1
1355,0,0,1,2250,18,0,0,0,0,0,0
1557,0,0,1,1296,21,0,0,0,0,0,0
1677,0,0,0,1739,24,0,0,0,0,0,0
977,0,0,0,1758,12,0,0,0,0,0,0
1515,0,0,1,872,25,0,0,0,0,0,0
443,0,0,0,1071,32,0,0,0,0,0,1
3442,0,0,0,4401,14,0,1,0,0,0,0
2435,0,1,0,1597,12,0,0,0,0,0,0
940,0,0,0,1115,9,0,0,0,0,1,0
2704,0,0,0,655,16,0,0,0,0,0,0
1950,0,0,0,2817,26,0,0,0,0,0,0
1072,0,0,0,5274,13,0,0,0,0,0,0
631,0,0,0,1339,17,0,0,0,0,0,0
607,0,0,0,1124,20,0,0,0,0,0,0
4507,0,0,1,1048,14,0,0,0,0,0,0
5758,0,0,1,1489,11,0,0,0,0,0,0
3154,0,0,0,268,10,0,0,1,0,0,0
534,0,0,0,900,14,1,0,0,0,0,0
859,0,0,0,2483,37,0,0,0,0,0,0
1848,0,0,1,2790,8,0,0,0,0,0,0
2442,0,0,0,4161,15,0,0,0,0,0,0
5604,0,0,0,2738,10,0,0,0,0,0,0
1036,0,0,0,1273,0,0,0,0,0,0,0
3271,0,0,0,1006,13,0,0,0,0,0,0
1622,0,0,0,3798,5,0,0,0,0,0,0
2582,0,0,0,892,12,0,0,0,0,0,0
1924,0,0,0,752,8,0,0,0,0,0,0
192,0,0,0,361,14,1,0,0,0,0,0
658,0,0,0,1262,10,1,0,0,0,0,0
1075,0,0,0,797,29,1,0,0,0,0,0
4405,0,1,0,3221,11,0,0,0,0,0,0
2563,0,0,0,1895,10,0,0,0,0,0,0
362,1,0,0,2071,8,0,0,0,0,0,0
1804,0,0,0,2976,17,0,1,0,0,0,0
309,0,1,0,1879,4,0,0,0,0,0,0
6478,0,0,1,2895,13,0,0,0,0,0,0
4313,0,0,0,3887,20,0,0,0,0,1,0
2271,0,0,0,1103,20,0,0,0,0,0,0
2160,0,0,0,1019,24,0,0,0,0,0,0
626,0,0,0,2818,10,0,0,0,0,0,0
914,0,0,1,1507,10,0,0,0,0,0,0
4784,0,0,1,2148,16,0,0,0,0,0,0
3362,0,1,0,1495,11,0,0,0,0,0,0
5004,0,0,0,1325,11,0,0,0,0,0,0
1834,0,0,0,2389,17,0,0,0,0,0,0
3777,0,0,1,5326,8,0,0,0,0,0,0
6895,0,0,1,2680,10,0,0,0,0,0,0
467,0,0,0,1150,12,0,0,0,0,0,0
2151,0,0,0,2356,10,0,0,0,0,0,0
2609,0,0,0,1742,16,0,0,0,0,0,0
5544,0,0,1,2591,7,0,0,0,0,0,0
1326,0,0,0,5845,5,0,0,0,0,0,0
3144,0,0,0,1774,23,0,0,0,0,0,0
3730,0,0,0,1969,23,0,0,0,0,0,0
3384,0,0,1,3108,14,0,0,0,0,0,0
1230,0,0,0,534,21,0,0,0,0,0,0
335,0,0,0,907,30,0,0,0,0,0,0
417,0,0,0,937,20,1,0,0,0,0,0
2334,0,0,0,1187,21,0,0,0,0,0,0
2856,0,0,0,824,24,0,0,0,0,0,0
5009,0,0,1,4167,13,0,0,0,0,0,0
4527,1,0,0,3205,12,0,0,0,0,0,0
3303,0,0,0,2531,14,0,0,0,0,0,0
3747,0,0,1,5732,29,0,0,0,0,0,0
1749,0,0,0,2550,9,0,0,0,0,0,0
698,0,0,1,1947,18,0,0,0,0,0,0
2647,0,0,0,912,34,0,0,0,0,0,0
6391,0,0,0,3321,15,0,0,0,0,0,0
3037,0,0,1,2525,14,0,0,0,0,0,0
2564,0,1,0,1944,23,0,0,0,0,0,0
1806,0,0,0,924,21,0,0,0,0,0,0
926,0,0,0,1894,17,0,0,0,0,0,0
1707,0,0,0,2408,10,0,0,0,0,0,0
5034,0,0,1,1708,20,0,0,0,0,0,0
1507,0,1,0,1550,11,0,0,0,0,0,0
1819,0,1,0,395,12,0,0,0,0,0,0
5592,1,0,0,1601,11,0,0,0,0,0,0
1260,0,0,0,1180,21,0,0,0,0,0,0
150,0,0,0,1209,16,0,0,0,0,0,0
3416,0,1,0,2466,12,0,0,0,0,0,0
741,0,0,0,1822,21,0,0,0,0,0,0
5609,0,1,0,2852,3,0,0,0,0,0,0
2160,0,0,0,1361,20,0,0,0,0,0,0
459,0,0,0,1710,21,0,0,0,0,0,0
2833,0,0,0,2699,12,0,0,0,0,0,0
1050,0,0,0,1953,13,0,0,0,0,0,0
3935,0,1,0,1115,19,0,0,0,0,0,0
874,0,0,0,60,15,1,0,0,0,0,0
5168,0,0,0,6170,10,0,0,0,0,0,0
365,0,0,0,1410,11,0,0,0,0,0,0
938,1,0,0,1689,8,0,0,0,0,0,0
1754,0,0,1,2359,12,0,0,0,0,0,0
1939,0,0,0,2644,16,0,1,0,0,0,0
4536,0,0,1,642,11,0,0,0,0,0,0
2525,0,0,1,2860,12,0,0,0,0,0,0
454,0,0,0,330,24,1,0,0,0,0,0
2605,0,1,0,379,15,0,0,0,0,0,0
2250,0,0,0,1400,20,0,0,0,0,0,0
4902,0,0,0,201,17,0,0,0,0,0,0
3124,0,0,0,6348,4,0,0,0,0,0,0
3178,0,0,0,2454,16,0,0,0,0,0,0
1994,0,0,0,2800,9,0,0,0,0,0,0
5220,0,0,0,5364,6,0,0,0,0,0,0
1465,0,0,0,2696,13,0,0,0,0,0,0
1600,0,0,0,1440,30,0,0,0,0,0,0
2588,0,0,0,150,23,0,0,0,0,0,0
2058,0,0,0,1806,36,0,0,0,0,0,0
3338,0,0,0,644,12,0,0,1,0,0,0
1594,0,1,0,3515,10,0,0,0,0,0,0
1374,0,0,0,1426,24,0,0,0,0,0,0
2635,0,0,0,2079,20,0,0,0,0,0,0
1591,0,0,0,1290,17,0,0,0,0,0,0
3714,0,0,0,5239,24,0,0,0,0,0,0
390,0,0,0,1057,12,0,0,0,0,0,0
1047,0,0,0,1937,10,0,0,0,0,0,0
690,0,0,0,1092,19,0,0,0,0,0,0
1921,0,0,0,782,7,0,0,0,0,0,0
1983,0,1,0,3921,8,0,0,0,0,0,0
1965,0,0,1,1405,9,0,0,0,0,0,0
379,0,1,0,760,14,0,0,0,0,0,0
5770,0,0,1,5984,9,0,0,0,0,0,0
2505,0,1,0,2254,10,0,0,0,0,0,0
1657,0,0,1,2704,13,0,0,0,0,0,0
4157,0,0,1,5566,18,0,0,0,0,0,0
883,0,0,0,488,13,1,0,0,1,0,0
1315,0,0,1,1233,11,0,0,0,0,0,0
6079,1,0,0,420,13,0,0,0,0,0,0
1248,0,0,0,1584,12,0,0,0,0,0,0
1900,0,0,0,1950,16,0,0,0,0,0,0
1899,0,0,0,1371,8,0,0,0,0,0,0
218,0,1,0,1339,7,0,0,0,0,0,0
5132,0,0,1,2179,31,0,0,0,0,0,0
1690,0,0,0,1968,2,0,0,0,0,0,0
661,0,1,0,1170,4,0,0,0,0,0,0
382,0,0,0,2100,11,0,0,0,0,0,0
1025,0,1,0,2244,3,0,0,0,0,0,0
767,0,0,1,1383,22,0,0,0,0,0,0
5072,0,0,1,4734,5,0,0,0,0,0,0
2831,0,0,1,2363,12,0,0,0,0,0,0
1150,0,0,1,3300,26,0,0,0,0,0,0
2148,0,0,0,1292,25,0,0,0,0,0,0
418,0,0,0,1048,20,0,0,0,0,0,0
182,0,0,0,1129,13,0,0,0,0,0,0
1337,0,0,1,1632,5,0,0,0,0,0,0
3048,0,0,0,1055,16,0,0,0,0,0,0
2674,0,0,0,2550,20,0,0,0,0,0,0
1332,0,0,0,1445,14,0,0,0,0,0,0
108,1,0,0,3462,10,0,0,0,0,0,0
5229,0,0,1,1298,23,0,0,0,0,0,0
5663,0,0,1,3502,11,0,0,0,0,0,0
5160,0,0,0,6177,13,0,0,0,0,0,0
6902,0,0,1,2885,11,0,0,0,0,0,0
1879,0,0,0,618,12,0,0,0,0,0,0
4364,0,0,1,285,19,0,0,0,0,0,0
690,0,0,0,924,12,1,0,0,1,0,0
2440,0,0,0,2068,13,0,0,0,0,0,0
870,0,0,0,4696,22,0,0,0,0,0,0
1660,0,0,0,1296,15,0,0,0,0,0,0
2486,0,0,0,3065,14,0,0,0,0,0,0
1828,0,0,0,4952,9,0,0,0,0,0,0
1680,0,0,0,1631,14,0,0,0,0,0,0
1710,0,0,0,2124,13,0,1,0,0,0,0
1836,0,0,0,1844,11,0,0,0,0,0,0
5664,1,0,0,1968,11,0,0,0,0,0,0
6319,1,0,0,514,8,0,0,0,0,0,0
5347,0,0,1,706,9,0,0,0,0,0,0
1144,0,0,0,2478,6,0,0,0,0,0,0
3827,0,0,1,2192,13,0,0,0,0,0,0
875,0,0,0,1950,12,0,0,0,0,0,0
2402,0,0,0,3020,8,0,0,0,0,0,0
531,0,0,0,1134,15,0,0,0,1,0,0
551,0,0,0,1577,22,0,0,0,0,0,0
1723,0,0,1,2773,24,0,0,0,0,0,0
1680,0,0,0,940,13,0,0,0,0,0,0
4393,0,0,0,5282,10,0,0,0,0,0,0
808,0,0,1,1176,19,0,0,0,0,0,0
510,0,0,0,769,21,0,0,0,0,0,0
5282,0,0,0,4260,11,0,0,1,0,0,0
2249,0,0,1,1062,18,0,0,0,0,0,0
4631,0,0,0,1719,9,0,0,0,0,0,0
443,0,0,0,778,24,0,0,0,0,0,0
335,0,0,1,6118,3,0,0,0,0,0,0
1650,0,0,1,2171,7,0,0,0,0,0,0
1177,0,1,0,1290,16,0,0,0,0,0,0
2751,0,0,1,1999,26,0,0,0,0,0,0
1767,0,0,0,2644,21,0,0,0,0,0,0
1020,0,0,0,2040,18,0,0,0,0,0,0
1396,0,0,0,1505,26,0,0,0,0,0,1
510,0,0,0,569,19,1,0,0,0,0,0
5716,1,0,0,1495,9,0,0,0,0,0,0
589,0,0,0,1114,10,0,0,0,0,0,0
513,1,0,0,1298,16,0,0,0,0,0,0
3823,0,0,1,4867,12,0,0,0,0,0,0
1406,0,0,0,966,19,1,0,0,0,0,0
2442,0,0,0,648,11,0,0,0,0,0,0
1556,0,0,0,1690,12,0,0,0,0,0,0
2644,0,1,0,1106,25,0,0,0,0,0,0
295,0,0,1,1947,23,0,0,0,0,0,0
5839,1,0,0,2850,8,0,0,0,0,0,0
451,0,0,1,1273,20,0,0,0,0,0,0
2206,0,0,0,1180,32,0,0,0,0,0,0
3833,0,0,1,1471,8,0,0,0,0,0,0
735,1,0,0,2385,12,0,0,0,0,0,0
2784,0,0,0,1848,20,0,0,0,0,0,0
218,0,0,0,859,26,0,0,0,0,0,0
765,0,0,1,2431,25,0,0,0,0,0,0
2658,0,0,0,1189,11,0,0,0,1,0,0
4360,1,0,0,3412,9,0,0,0,0,0,0
1860,0,0,0,2242,23,0,0,0,0,0,0
192,0,0,0,361,21,0,0,0,0,0,0
1142,0,0,0,875,35,0,0,0,0,0,0
451,0,0,1,787,15,0,0,0,0,0,0
365,0,0,0,469,2,0,0,0,0,0,0
4061,0,0,1,4857,7,0,0,0,0,0,0
3297,0,0,1,2952,15,0,0,0,0,0,0
892,0,0,0,1890,8,0,0,0,0,0,0
1154,0,0,0,1797,11,0,0,0,0,0,0
1060,0,0,0,1734,22,0,0,0,0,0,0
858,0,0,0,1114,20,0,0,0,0,0,0
4315,0,0,0,2641,15,0,0,1,0,0,0
5844,0,1,0,1006,6,0,0,0,0,0,0
1770,0,0,0,849,20,0,0,0,0,0,0
2881,0,0,0,977,12,0,0,0,0,0,0
5842,1,0,0,1050,7,0,0,0,0,0,0
365,1,0,0,576,5,0,0,0,0,0,0
430,1,0,0,430,14,0,0,0,0,0,0
4519,0,0,1,1036,19,0,0,0,0,0,0
1652,0,0,0,711,9,0,0,0,0,0,0
1543,0,0,0,2521,9,0,0,0,0,0,0
1050,0,0,0,1530,15,0,0,0,0,0,0
2053,0,0,0,1310,16,0,0,0,0,0,0
5834,0,0,1,997,10,0,0,0,0,0,0
1443,0,1,0,755,19,0,0,0,0,0,0
430,0,1,0,1032,8,0,0,0,0,0,0
4155,0,0,1,5367,20,0,0,0,0,0,0
1182,0,0,0,1679,13,0,0,0,0,0,1
1387,0,1,0,883,16,0,0,0,0,0,0
3912,0,0,1,1524,26,0,0,0,0,0,0
3459,1,0,0,1124,13,0,0,0,0,0,0
4603,1,0,0,3799,21,0,0,0,0,0,0
2710,0,0,0,1921,3,0,0,0,0,0,0
1452,0,0,0,1040,25,0,0,0,0,0,0
484,0,0,1,1677,13,0,0,0,0,0,0
4831,0,0,1,1761,18,0,0,0,0,0,0
5011,0,0,1,2373,4,0,0,0,0,0,0
1505,0,0,0,1224,13,0,0,0,0,0,0
1106,1,0,0,4622,19,0,0,0,0,0,0
3126,1,0,0,1747,2,0,0,0,0,0,0
4066,0,0,0,5635,5,0,0,0,0,0,0
1682,0,0,0,1347,11,0,0,0,0,0,0
1458,0,1,0,2996,10,0,0,0,0,0,0
319,1,0,0,3801,21,0,0,0,0,0,0
1008,0,0,0,607,7,0,0,0,0,0,0
4308,0,0,0,6358,4,0,0,0,0,0,0
840,0,0,0,3027,16,0,0,0,0,0,0
577,0,0,0,1231,11,0,0,0,0,0,0
2083,0,0,0,618,9,0,0,0,0,0,0
2413,0,1,0,3844,8,0,0,0,0,0,0
3651,0,0,0,997,22,0,0,0,0,0,0
882,0,0,1,2297,17,0,0,0,0,0,0
1339,0,0,0,2241,11,0,0,0,0,0,0
666,0,1,0,1128,6,0,0,0,0,0,0
2154,0,0,0,1874,9,0,0,0,0,0,0
3034,0,0,0,4708,7,0,0,0,0,1,0
150,0,0,1,1312,22,0,0,0,0,0,0
3237,0,0,1,2993,19,0,0,0,0,0,0
2208,0,0,0,541,35,0,0,0,0,0,0
1020,0,0,0,95,20,1,0,0,0,0,0
283,0,0,0,2329,13,0,0,0,0,0,0
1131,0,0,0,663,19,1,0,0,0,0,0
900,0,0,0,2352,10,0,0,0,0,0,0
3743,0,0,0,3247,17,0,0,0,0,0,0
2402,0,0,0,426,22,0,0,0,0,0,0
1338,0,0,0,1055,7,0,0,0,0,0,0
3199,0,0,0,1812,29,0,0,0,0,1,0
990,0,0,0,2564,19,0,0,0,0,0,0
4405,0,0,1,1350,5,0,0,0,0,0,0
2761,0,0,0,4176,5,0,0,0,0,0,0
3322,0,0,1,1050,6,0,0,0,0,0,0
2379,1,0,0,3473,16,0,0,0,0,0,0
5021,0,0,1,2103,11,0,0,0,0,0,0
2890,0,0,0,1362,3,0,0,0,0,0,0
3814,0,0,0,3252,14,0,0,0,0,0,0
1889,0,0,0,1282,5,0,0,0,0,0,0
210,0,0,1,1572,26,0,0,0,0,0,0
201,0,0,0,702,22,1,0,0,0,0,0
1410,0,0,0,2343,22,0,0,0,0,0,0
1867,0,0,1,1293,14,0,0,0,0,0,0
4603,0,0,1,3408,22,0,0,0,0,0,0
1805,0,0,0,4915,4,0,0,0,0,0,0
3866,0,0,0,1820,14,0,0,0,0,0,0
3760,0,0,1,362,9,0,0,0,0,0,0
4764,0,0,1,3166,10,0,0,0,0,0,0
573,0,0,0,3940,14,0,0,0,0,0,0
2281,0,0,0,566,14,0,0,1,0,0,0
2513,0,0,0,2051,11,0,0,0,0,0,0
518,0,0,1,1290,19,0,0,0,0,0,0
210,0,0,0,1048,26,0,0,0,0,0,0
933,0,1,0,371,15,0,0,0,0,0,0
2148,0,0,1,2729,11,0,0,0,0,0,0
1345,0,0,1,2634,29,0,0,0,0,0,0
3463,0,0,0,1861,8,0,0,0,0,0,0
3289,0,0,0,752,6,0,0,0,0,0,0
815,0,0,0,792,22,0,0,0,0,0,0
1289,0,0,1,1106,7,0,0,0,0,0,0
1601,0,0,0,503,22,0,0,0,0,0,0
895,0,1,0,1092,13,0,0,0,0,0,0
2192,0,0,0,1436,18,0,0,0,0,1,0
5816,0,0,1,4908,15,0,0,0,0,0,0
2394,0,0,0,797,6,0,0,0,0,0,0
4759,0,0,1,3223,22,0,0,0,0,0,0
633,0,0,0,1579,15,0,0,0,0,0,0
1861,0,0,0,469,21,0,0,0,0,0,0
1831,0,1,0,108,11,0,0,0,0,0,0
1606,0,0,0,2538,10,0,0,0,0,0,0
1050,0,0,0,5000,11,0,0,0,0,0,0
743,0,0,0,962,15,0,0,0,0,0,0
1749,0,1,0,350,11,0,0,0,0,0,0
3246,0,0,1,1905,7,0,0,0,0,0,0
2291,0,0,1,2329,9,0,0,0,0,0,0
1718,0,0,1,1343,19,0,0,0,0,0,0
5070,0,1,0,2347,3,0,0,0,0,0,0
5431,0,0,1,6432,7,0,0,0,0,0,0
1489,0,0,1,1741,6,0,0,0,0,0,0
1485,0,0,0,752,18,0,0,0,0,0,0
